DBPedia_FC_Bayern_Munich27113,Kaggle_FC_Bayern_Munich3184,true
Kaggle_FC_Luzern3239,DBPedia_FC_Luzern29673,true
DBPedia_Dergahspor_Nuremberg28185,Kaggle_1._FC_Nürnberg3342,false
DBPedia_1._FC_Nürnberg4925,Kaggle_1._FC_Nürnberg3342,true
DBPedia_Stade_Malherbe_Caen25965,Kaggle_SM_Caen3391,true
DBPedia_Piast_Gliwice31708,Kaggle_Piast_Gliwice3740,true
Kaggle_FC_Schalke_0414,DBPedia_FC_Schalke_0426390,true
Kaggle_Karlsruher_SC3292,DBPedia_Karlsruher_SC41317,true
Kaggle_VfB_Stuttgart2905,DBPedia_VfB_Stuttgart35781,true
DBPedia_SV_Werder_Bremen_II25188,Kaggle_SV_Werder_Bremen2239,false
DBPedia_SV_Werder_Bremen40452,Kaggle_SV_Werder_Bremen2239,true
DBPedia_C.D._Tondela9778,Kaggle_Tondela3808,true
DBPedia_Carpi_F.C._190914184,Kaggle_Carpi3790,true
Kaggle_Amadora3773,DBPedia_C.F._Estrela_da_Amadora23583,true
DBPedia_FC_Lugano30463,Kaggle_Lugano3753,true
Kaggle_RC_Lens3732,DBPedia_RC_Lens39899,true
DBPedia_F.C._Paços_de_Ferreira1855,Kaggle_FC_Paços_de_Ferreira3687,true
Kaggle_CF_Os_Belenenses3653,DBPedia_C.F._Os_Belenenses34955,true
DBPedia_K.V._Oostende40734,Kaggle_KV_Oostende3577,true
DBPedia_Portimonense_S.C._(football)26389,Kaggle_Portimonense3569,true
Kaggle_SD_Eibar3533,SD Eibar B,false
DBPedia_Fortuna_Düsseldorf16084,Kaggle_Fortuna_Düsseldorf3505,true
DBPedia_Borussia_Dortmund6108,Kaggle_Borussia_Dortmund3490,true
DBPedia_AS_Saint-Étienne36053,Kaggle_AS_Saint-Étienne3459,true
DBPedia_Hetman_Białystok35887,Kaggle_Jagiellonia_Białystok3368,false
DBPedia_Jagiellonia_Białystok24881,Kaggle_Jagiellonia_Białystok3368,true
DBPedia_K.V._Kortrijk25085,Kaggle_KV_Kortrijk3321,true
DBPedia_Cercle_Brugge_K.S.V.33340,Kaggle_KSV_Cercle_Brugge3296,true
DBPedia_K.S.C._Lokeren_Oost-Vlaanderen12143,Kaggle_Sporting_Lokeren3265,true
DBPedia_Hertha_Zehlendorf15179,Kaggle_Hertha_BSC_Berlin3171,false
DBPedia_FC_Hertha_Wiesbach28339,Kaggle_Hertha_BSC_Berlin3171,false
Kaggle_Hertha_BSC_Berlin3171,Kaggle_Hertha_BSC_Berlin3171,true




