JokeCampOthers_DC_United4221,Kaggle_Manchester_United1807,false
JokeCampOthers_DC_United4221,Kaggle_Dundee_United1842,false
JokeCampOthers_DC_United4221,Kaggle_Newcastle_United1995,false
JokeCampOthers_Man_Utd429,Kaggle_West_Ham_United353,false
JokeCampOthers_Man_Utd429,Kaggle_Dundee_United1842,false
JokeCampOthers_Man_Utd429,Kaggle_Newcastle_United1995,false
JokeCampOthers_FC_Cologne2967,Kaggle_FC_Schalke_0414,false
JokeCampOthers_FC_Cologne2967,Kaggle_FC_Lorient145,false
JokeCampOthers_FC_Cologne2967,Kaggle_FC_Twente169,false
JokeCampOthers_FC_Cologne2967,Kaggle_FC_Aarau236,false
JokeCampOthers_FC_Cologne2967,Kaggle_FC_Sion321,false
JokeCampOthers_FC_Cologne2967,Kaggle_FC_Arouca505,false
JokeCampOthers_FC_Cologne2967,Kaggle_1._FC_Kaiserslautern586,false
JokeCampOthers_FC_Cologne2967,Kaggle_FC_Utrecht1023,false
JokeCampOthers_Werder_Bremen618,Kaggle_SV_Werder_Bremen2239,true
JokeCampOthers_Schalke565,Kaggle_FC_Schalke_0414,true
JokeCampOthers_Paderborn3630,Kaggle_SC_Paderborn_073500,true
JokeCampOthers_Hamburg536,Kaggle_Hamburger_SV2885,true
JokeCampOthers_Atletico873,Kaggle_Atlético_Madrid3159,true
JokeCampOthers_Napoli2912,Kaggle_Napoli2221,true
JokeCampOthers_Caen3314,Kaggle_SM_Caen3391,true
JokeCampOthers_FC_Cologne2967,Kaggle_1._FC_Köln688,true
JokeCampOthers_Genoa2937,Kaggle_Genoa2044,true
JokeCampOthers_Aston_Villa240,Kaggle_Aston_Villa1732,true
JokeCampOthers_Hull2397,Kaggle_Hull_City1637,true
JokeCampOthers_Lyon2557,Kaggle_Olympique_Lyonnais2680,true
JokeCampOthers_Espanyol1023,Kaggle_RCD_Espanyol2194,true
JokeCampOthers_Lorient1746,Kaggle_Bournemouth3418,false
JokeCampOthers_Twente1535,Kaggle_Sevilla_FC2389,false
JokeCampOthers_Bolton1383,Kaggle_KRC_Genk2461,false
JokeCampOthers_Birmingham1804,Kaggle_LOSC_Lille2555,false
JokeCampOthers_Arsenal1,Kaggle_Arsenal76,true
JokeCampOthers_Leicester30,Kaggle_Leicester_City1343,true
JokeCampOthers_Chelsea55,Kaggle_Chelsea1275,true
JokeCampOthers_Leverkusen485,Kaggle_Bayer_04_Leverkusen3192,true
JokeCampOthers_Bayern510,Kaggle_FC_Bayern_Munich3184,true
