DBPedia_Stade_Rennais_F.C.18774,Kaggle_Stade_Rennais_FC2284,true
DBPedia_RCD_Mallorca15612,Kaggle_RCD_Mallorca2310,true
DBPedia_Swansea_City_A.F.C.18165,Kaggle_Swansea_City1,true
DBPedia_ACS_Poli_Timișoara14939,Kaggle_Swansea_City1,false
DBPedia_K.S.V._Roeselare26452,Kaggle_KSV_Roeselare1973_Bjarni_Vidarsson1839,true
DBPedia_Akademischer_SC_1893_Berlin3637,Kaggle_KSV_Roeselare1973_Bjarni_Vidarsson1839,true
DBPedia_U.C._Sampdoria9203,Kaggle_Sampdoria2114,true
DBPedia_CSM_Paşcani9260,Kaggle_Sampdoria2114,false
Kaggle_Hellas_Verona2146,DBPedia_Hellas_Verona_F.C.11117,true
DBPedia_FC_Eintracht_Altona20803,Kaggle_Eintracht_Braunschweig2179,false
DBPedia_Eintracht_Braunschweig40322,Kaggle_Eintracht_Braunschweig2179,true
DBPedia_RCD_Mallorca_B36515,Kaggle_RCD_Espanyol2194,false
DBPedia_Heart_of_Midlothian_F.C.7640,Kaggle_Heart_of_Midlothian1768,true
DBPedia_Fraserburgh_United_F.C.17134,Kaggle_Dundee_United1842,false
DBPedia_FC_Wettingen36312,Kaggle_Dundee_United1842,false
Kaggle_Hannover_961908,DBPedia_Hannover_9636851,true
DBPedia_Sliema_Wanderers_F.C.36154,Kaggle_Sevilla_FC2389,false
DBPedia_Borussia_Neunkirchen19406,Kaggle_Borussia_Mönchengladbach2419,false
DBPedia_Borussia_Bocholt14856,Kaggle_Borussia_Mönchengladbach2419,false
DBPedia_Borussia_Mönchengladbach14104,Kaggle_Borussia_Mönchengladbach2419,true
Kaggle_BSC_Young_Boys2443,DBPedia_BSC_Young_Boys12950,true
DBPedia_FCM_Young_Boys_Diekirch258,Kaggle_BSC_Young_Boys2443,false
DBPedia_K.R.C._Genk7233,Kaggle_KRC_Genk2461,true
DBPedia_KRC_Harelbeke_(2016_club)25516,Kaggle_KRC_Genk2461,false
Kaggle_Girondins_de_Bordeaux2572,DBPedia_FC_Girondins_de_Bordeaux41508,true
DBPedia_Hannover_9636851,Kaggle_KRC_Genk2461,false
Kaggle_Sampdoria2114,Kaggle_SV_Werder_Bremen2239,false
Kaggle_Le_Mans_FC2587,DBPedia_Le_Mans_FC3144,true
DBPedia_Bayer_04_Leverkusen15356,Kaggle_Le_Mans_FC2587,false
Kaggle_Bayer_04_Leverkusen3192,DBPedia_Bayer_04_Leverkusen15356,true
Kaggle_Real_Madrid_CF2601,DBPedia_FC_Tambov36250,false
DBPedia_Real_Vicenza_V.S.36405,Kaggle_Real_Madrid_CF2601,false
DBPedia_Real_Sociedad32043,DBPedia_Real_Vicenza_V.S.36405,false
DBPedia_FC_Pirin_Gotse_Delchev32725,Kaggle_Elche_CF3346,false
Kaggle_FC_Ingolstadt_043783,DBPedia_FC_Ingolstadt_0440084,true
DBPedia_IFK_Eskilstuna40115,Kaggle_FC_Ingolstadt_043783,false
DBPedia_FC_Le_Mont33516,Kaggle_Le_Mans_FC2587,false
DBPedia_1._FC_Neukölln25692,Kaggle_1._FC_Köln688,false
DBPedia_Balfron_Rovers_F.C.21457,Kaggle_Blackburn_Rovers1269,false
