Transfermarkt_Akhisar_Belediye_Genclik_ve_Spor258024_Sami237703,Kaggle_SC_Braga1502_Sami1399,true
Kaggle_FC_Bayern_Munich3187_Thomas_Mueller2960,Transfermarkt_FC_Bayern_München138842_Thomas_Müller131259,true
Kaggle_FC_Porto45_Hulk41,Transfermarkt_Zenit_St._Petersburg173362_Hulk163317,true
Transfermarkt_Besiktas_Istanbul232919_Mario_Gómez216795,Kaggle_Fiorentina1100_Mario_Gomez1026,true
Kaggle_Hamilton_Academical_FC264_James_McCarthy244,Transfermarkt_FC_Everton124437_James_McCarthy117720,true
Kaggle_Olympique_Lyonnais2687_Clement_Grenier2502,Transfermarkt_Olympique_Lyon105750_Clément_Grenier100082,true
Kaggle_Olympique_Lyonnais2690_Gnaly_Maxwell_Cornet2505,Transfermarkt_Olympique_Lyon105734_Maxwel_Cornet100066,true
Kaggle_Borussia_Dortmund3494_Marco_Reus3240,Transfermarkt_Borussia_Dortmund186611_Marco_Reus175443,true
Kaggle_FC_Schalke_0425_Julian_Draxler23,Transfermarkt_VfL_Wolfsburg120324_Julian_Draxler113853,true
Transfermarkt_FC_Chelsea59107_Eden_Hazard56047,Kaggle_Chelsea1283_Eden_Hazard1196,true
Kaggle_Milan3134_Ronaldinho2912,Transfermarkt_EC_Cruzeiro_Belo_Horizonte_U20209193_Ronaldo195836,false
Transfermarkt_EC_Cruzeiro_Belo_Horizonte_U20209193_Ronaldo195836,Kaggle_Real_Madrid_CF2604_Cristiano_Ronaldo2425,false
Kaggle_Villarreal_CF2485_Nilmar2314,Transfermarkt_Kardemir_Karabükspor208362_Muhammet_Reis195107,false
Kaggle_FC_Vaduz1450_Ali_Messaoud1350,Transfermarkt_FC_Franches-Montagnes163244_Ali_Mezhoud153968,false
Transfermarkt_Città_di_Scordia126194_Omar_Diop119367,Kaggle_FC_Groningen2783_Henk_Bos2592,false
Transfermarkt_TuS_Geretsried124848_Martin_Wagner118103,Kaggle_Tondela3813_Wagner3521,false
Kaggle_Inverness_Caledonian_Thistle903_Daniel_Lopez840,Transfermarkt_FC_Lorentzweiler188035_Daniel_Lopes176744,false
Kaggle_FC_Augsburg2873_Halil_Altintop2675,Transfermarkt_Galatasaray_Istanbul153979_Hamit_Altintop145404,false
Kaggle_FC_Augsburg2883_Dong-Won_Ji2685,Transfermarkt_Sangju_Sangmu_Phoenix22400_Dong-Won_Yang21264,false
Transfermarkt_SC_Wietzenbruch196428_Maximilian_Kunze184349,Kaggle_Hamburger_SV2888_Rafael_van_der_Vaart2689,false
Kaggle_Real_Valladolid233_Daniel_Larsson215,Transfermarkt_SV_Reislingen/Neuhaus196461_Daniele_Lauriola184380,false
Kaggle_FC_Bayern_Munich3187_Thomas_Mueller2960,Transfermarkt_FSC_Lohfelden87675_Thomas_Müller83080,false
Transfermarkt_Belgrano_de_Cordoba_U20239616_Mariano_Gómez222484,Kaggle_Fiorentina1100_Mario_Gomez1026,false
Transfermarkt_Southend_United70078_Luke_O'Neill66448,Kaggle_West_Ham_United360_Gary_O'Neil335,false
Transfermarkt_VfL_Stenum266572_Marco_Reuschler244329,Kaggle_Borussia_Dortmund3494_Marco_Reus3240,false
