Transfermarkt_UD_Levante61641,JokeCampOthers_Levante3732,TRUE
Transfermarkt_Real_Sociedad_San_Sebastián44685,JokeCampOthers_Real_Sociedad975,TRUE
Transfermarkt_TSG_1899_Hoffenheim70854,JokeCampOthers_Hoffenheim4339,TRUE
Transfermarkt_TSG_1899_Hoffenheim_Jugend232336,JokeCampOthers_Hoffenheim4339,FALSE
Transfermarkt_Espanyol_Barcelona53668,JokeCampOthers_Espanyol1023,TRUE
Transfermarkt_FC_Elche158515,JokeCampOthers_Elche3758,TRUE
Transfermarkt_SD_Eibar176881,JokeCampOthers_Eibar3709,TRUE
Transfermarkt_FC_Granada135931,JokeCampOthers_Granada4024,TRUE
Transfermarkt_FC_Villarreal44055,JokeCampOthers_Villarreal3782,TRUE
Transfermarkt_FC_Villarreal_Juvenil_A20696,JokeCampOthers_Villarreal3782,FALSE
Transfermarkt_FC_Villarreal_B44710,JokeCampOthers_Villarreal3782,FALSE
Transfermarkt_FC_Villarreal_Jugend200528,JokeCampOthers_Villarreal3782,FALSE
Transfermarkt_Cardiff_City84468,JokeCampOthers_Cardiff2216,TRUE
Transfermarkt_Cardiff_City_U21139851,JokeCampOthers_Cardiff2216,FALSE
Transfermarkt_Chievo_Verona258867,JokeCampOthers_Verona1136,FALSE
Transfermarkt_Hellas_Verona91571,JokeCampOthers_Verona1136,TRUE
Transfermarkt_Sheffield_Wednesday105792,JokeCampOthers_Sheff_Wed264,TRUE
Transfermarkt_FC_Brentford98295,JokeCampOthers_Brentford2246,TRUE
Transfermarkt_FC_Brentford_U21164324,JokeCampOthers_Brentford2246,FALSE
Transfermarkt_FC_Arsenal4967,JokeCampOthers_Arsenal1,TRUE
Transfermarkt_FC_Arsenal_U18208413,JokeCampOthers_Arsenal1,FALSE
Transfermarkt_FC_Arsenal_U2150755,JokeCampOthers_Arsenal1,FALSE
Transfermarkt_Cagliari_Calcio111477,JokeCampOthers_Cagliari1200,TRUE
Transfermarkt_Borussia_Dortmund186602,JokeCampOthers_Borussia_Dortmund645,TRUE
